# index, name, _pos
1874,1191,"array([ 0.20506239, -0.35904329])"
1875,569,"array([ 0.22376125, -0.39262683])"
1876,5403,"array([ 0.21037925, -0.41688063])"
1877,629,"array([ 0.20166863, -0.41597888])"
1878,1704,"array([ 0.18434359, -0.39734608])"
1879,760,"array([ 0.245436  , -0.42191887])"
1880,290,"array([ 0.2343327 , -0.36402646])"
1881,2888,"array([ 0.20523638, -0.42357181])"
1882,134,"array([ 0.21354266, -0.44224004])"
1883,3038,"array([ 0.18339862, -0.37899232])"
1884,80,"array([ 0.19658761, -0.40321708])"
1885,2713,"array([ 0.19953903, -0.41918104])"
1886,4337,"array([ 0.19939048, -0.35006238])"
1887,4318,"array([ 0.19503628, -0.43976866])"
1888,3545,"array([ 0.19092426, -0.35881352])"
1889,81,"array([ 0.2249713 , -0.29830523])"
1890,220,"array([ 0.22291638, -0.28554694])"
1891,3365,"array([ 0.24034366, -0.3236069 ])"
1892,645,"array([ 0.2251011 , -0.28442753])"
1893,5045,"array([ 0.22051662, -0.283792  ])"
1894,5398,"array([ 0.20806732, -0.30441127])"
1895,5279,"array([ 0.27198692, -0.28371384])"
1896,3687,"array([ 0.2379061 , -0.31618294])"
1897,3913,"array([ 0.23582887, -0.28695547])"
1898,3915,"array([ 0.189258  , -0.31733003])"
1899,2733,"array([ 0.16830317, -0.32938595])"
1900,1559,"array([ 0.22268865, -0.29948643])"
1901,3638,"array([ 0.26551945, -0.29003488])"
1902,3571,"array([ 0.23052474, -0.29827   ])"
1903,1476,"array([ 0.22538496, -0.29395   ])"
1904,3802,"array([ 0.22473349, -0.30977472])"
1905,5050,"array([ 0.25471704, -0.33667796])"
1906,836,"array([ 0.24102528, -0.32815254])"
1907,5387,"array([ 0.16759927, -0.28293004])"
1908,4039,"array([ 0.19172661, -0.28167263])"
1909,5079,"array([ 0.18217666, -0.27873688])"
1910,2976,"array([ 0.25102318, -0.34753624])"
1911,639,"array([ 0.23934231, -0.29124855])"
1912,4449,"array([ 0.20180113, -0.26094807])"
1913,1267,"array([ 0.20122411, -0.31131818])"
1914,3513,"array([ 0.22672442, -0.30341573])"
1915,4344,"array([ 0.22590097, -0.29097281])"
1916,869,"array([ 0.16930617, -0.31794937])"
1917,196,"array([ 0.22427517, -0.2886735 ])"
1918,82,"array([ 0.13512583, -0.54886075])"
1919,4718,"array([ 0.14002663, -0.58920334])"
1920,5346,"array([ 0.14658992, -0.55402315])"
1921,3794,"array([ 0.14052404, -0.55655814])"
1922,120,"array([ 0.13943   , -0.57583756])"
1923,4743,"array([ 0.14730989, -0.57310073])"
1924,5245,"array([ 0.15407989, -0.57360336])"
1925,1832,"array([ 0.14723609, -0.57827174])"
1926,3715,"array([ 0.14229831, -0.58452781])"
1927,4262,"array([ 0.13683   , -0.58073728])"
1928,4645,"array([ 0.13226734, -0.57812441])"
1929,4849,"array([ 0.13837749, -0.56992818])"
1930,749,"array([ 0.14687691, -0.56531679])"
1931,2921,"array([ 0.12123603, -0.57408678])"
1932,3948,"array([ 0.14735885, -0.58559382])"
1933,684,"array([ 0.15189437, -0.58062454])"
1934,4706,"array([ 0.1399017 , -0.54907262])"
1935,2227,"array([ 0.12894738, -0.56601734])"
1936,2027,"array([ 0.1319936 , -0.58399725])"
1937,83,"array([ 0.22553833, -0.40718736])"
1938,527,"array([ 0.22766469, -0.38400279])"
1939,4458,"array([ 0.23475952, -0.38584886])"
1940,1025,"array([ 0.21506735, -0.38068336])"
1941,1086,"array([ 0.19233981, -0.36876495])"
1942,1842,"array([ 0.20348754, -0.3511359 ])"
1943,284,"array([ 0.21026606, -0.39083725])"
1944,940,"array([ 0.24188386, -0.34979852])"
1945,1229,"array([ 0.17920035, -0.39727936])"
1946,3118,"array([ 0.19824654, -0.41507917])"
1947,2609,"array([ 0.20486941, -0.38449405])"
1948,4411,"array([-0.01746425, -0.57769794])"
1949,1136,"array([-0.02016637, -0.56005796])"
1950,3490,"array([-0.03149949, -0.56843153])"
1951,3911,"array([-0.04600498, -0.57263135])"
1952,5376,"array([-0.04216982, -0.57227917])"
1953,2631,"array([-0.03635225, -0.56331988])"
1954,319,"array([-0.0394261 , -0.58111092])"
1955,1951,"array([-0.02693021, -0.57317125])"
1956,603,"array([-0.03159333, -0.55738268])"
1957,2604,"array([-0.02896011, -0.57022557])"
1958,2576,"array([-0.01289472, -0.57193631])"
1959,153,"array([-0.02721085, -0.5675411 ])"
1960,5515,"array([-0.02848183, -0.55823719])"
1961,2197,"array([-0.05844815, -0.59025142])"
1962,329,"array([-0.04372871, -0.56443071])"
1963,1309,"array([-0.03735366, -0.57581671])"
1964,419,"array([-0.03061678, -0.55227108])"
1965,1902,"array([-0.02028001, -0.57483067])"
1966,2377,"array([-0.03836942, -0.56795675])"
1967,4272,"array([-0.01710823, -0.57393975])"
1968,2796,"array([ 0.20257362, -0.38488951])"
1969,3665,"array([ 0.21858049, -0.35623973])"
1970,5438,"array([ 0.15784678, -0.39881276])"
1971,2112,"array([ 0.23419974, -0.35873726])"
1972,3674,"array([ 0.14881015, -0.35650426])"
1973,3758,"array([ 0.18578165, -0.38239726])"
1974,5188,"array([ 0.17520405, -0.3383346 ])"
1975,1319,"array([ 0.21077566, -0.33635283])"
1976,5269,"array([ 0.17747418, -0.33443521])"
1977,345,"array([ 0.18671268, -0.3625977 ])"
1978,2380,"array([ 0.19231446, -0.35791866])"
1979,3497,"array([ 0.19297088, -0.34702391])"
1980,2212,"array([ 0.21244653, -0.33680504])"
1981,5028,"array([ 0.19186003, -0.38972094])"
1982,628,"array([ 0.20012818, -0.35379176])"
1983,1350,"array([ 0.2053182 , -0.34483395])"
1984,823,"array([ 0.22870407, -0.39672707])"
1985,851,"array([ 0.2116838 , -0.38240925])"
1986,3340,"array([ 0.20318379, -0.38339033])"
1987,5120,"array([ 0.15022787, -0.35004683])"
1988,1180,"array([ 0.19405707, -0.37567488])"
1989,992,"array([ 0.19681042, -0.38470744])"
1990,776,"array([ 0.16951835, -0.36481217])"
1991,4433,"array([ 0.15513252, -0.33119074])"
1992,3874,"array([ 0.17276555, -0.37138606])"
1993,3796,"array([ 0.18137953, -0.35005324])"
1994,370,"array([ 0.17672866, -0.37221683])"
1995,2152,"array([ 0.16007507, -0.3753577 ])"
1996,2933,"array([ 0.17418748, -0.41161551])"
1997,842,"array([ 0.15143833, -0.37541595])"
1998,877,"array([ 0.201306  , -0.38300149])"
1999,2675,"array([ 0.18670176, -0.36701033])"
2000,384,"array([ 0.16884838, -0.36351513])"
2001,2676,"array([ 0.19567797, -0.39375601])"
2002,1265,"array([ 0.18404954, -0.3990723 ])"
2003,1395,"array([ 0.14684059, -0.35936225])"
2004,3202,"array([ 0.22487161, -0.32818152])"
2005,322,"array([ 0.1927542 , -0.36249512])"
2006,5332,"array([ 0.20476569, -0.36427081])"
2007,408,"array([ 0.1933498 , -0.38038139])"
2008,2914,"array([ 0.19823499, -0.33382413])"
2009,1925,"array([ 0.19020155, -0.32333365])"
2010,597,"array([ 0.21316509, -0.36551064])"
2011,4794,"array([ 0.17225094, -0.38546095])"
2012,1413,"array([ 0.20814563, -0.40313361])"
2013,2790,"array([ 0.20545498, -0.37802365])"
2014,1038,"array([ 0.16847549, -0.35355106])"
2015,86,"array([ 0.21076055, -0.31645148])"
2016,1419,"array([ 0.22713845, -0.33087397])"
2017,4222,"array([ 0.19943551, -0.3181163 ])"
2018,3722,"array([ 0.19591556, -0.30201829])"
2019,2178,"array([ 0.16645978, -0.29164581])"
2020,3238,"array([ 0.19619997, -0.31125226])"
2021,87,"array([-0.09329942, -0.57150194])"
2022,5452,"array([-0.11926498, -0.56858627])"
2023,672,"array([-0.09910931, -0.55568149])"
2024,390,"array([-0.10183372, -0.56518269])"
2025,3938,"array([-0.1115341, -0.5587607])"
2026,4547,"array([-0.03199816, -0.58336999])"
2027,5356,"array([-0.09272034, -0.55626855])"
2028,88,"array([ 0.10037162, -0.33470679])"
2029,1506,"array([ 0.1590929, -0.3342171])"
2030,1871,"array([ 0.11879172, -0.30207257])"
2031,1737,"array([ 0.13650771, -0.31083658])"
2032,3981,"array([ 0.11306766, -0.29616319])"
2033,3204,"array([ 0.16135252, -0.38195661])"
2034,89,"array([ 0.20234862, -0.41936109])"
2035,2516,"array([ 0.20702907, -0.41656026])"
2036,2955,"array([ 0.15223908, -0.39518636])"
2037,4838,"array([ 0.17517069, -0.41769581])"
2038,90,"array([ 0.17433275, -0.33671212])"
2039,540,"array([ 0.14604355, -0.33969704])"
2040,3842,"array([ 0.1490986 , -0.29856222])"
2041,1511,"array([ 0.17177528, -0.31284919])"
2042,1620,"array([ 0.13749801, -0.36589462])"
2043,5496,"array([ 0.16181495, -0.32416556])"
2044,1849,"array([ 0.20275097, -0.31616948])"
2045,5136,"array([ 0.23840501, -0.36978295])"
2046,2625,"array([ 0.20630169, -0.35761879])"
2047,1513,"array([ 0.22388911, -0.37403664])"
2048,2002,"array([ 0.20036179, -0.38587621])"
2049,2301,"array([ 0.21877373, -0.39827405])"
2050,5304,"array([ 0.17344846, -0.39545356])"
2051,2649,"array([ 0.20325776, -0.36711698])"
2052,2535,"array([ 0.2111529 , -0.36919308])"
2053,4594,"array([ 0.2118021 , -0.37646081])"
2054,4813,"array([ 0.20222119, -0.41107641])"
2055,4090,"array([ 0.20394846, -0.41333701])"
2056,2821,"array([ 0.22526568, -0.38748233])"
2057,2064,"array([ 0.19839929, -0.42504244])"
2058,791,"array([ 0.20399291, -0.3863823 ])"
2059,92,"array([ 0.20850718, -0.38288259])"
2060,5259,"array([ 0.21499801, -0.36338281])"
2061,428,"array([ 0.21460565, -0.36788984])"
2062,3277,"array([ 0.22183733, -0.36270848])"
2063,4460,"array([ 0.22701943, -0.35707989])"
2064,1138,"array([ 0.21977562, -0.36771484])"
2065,1611,"array([ 0.22320274, -0.34807518])"
2066,3712,"array([ 0.20073899, -0.36310715])"
2067,1807,"array([ 0.25220332, -0.35934696])"
2068,627,"array([ 0.24627159, -0.35201485])"
2069,2826,"array([ 0.22848229, -0.365262  ])"
2070,2059,"array([ 0.22744482, -0.36899482])"
2071,4886,"array([ 0.24418538, -0.36131303])"
2072,3352,"array([ 0.25155727, -0.35158721])"
2073,865,"array([ 0.22900594, -0.4366954 ])"
2074,4772,"array([ 0.16303492, -0.3774492 ])"
2075,1976,"array([ 0.23588037, -0.34200022])"
2076,4125,"array([ 0.24303622, -0.35902505])"
2077,589,"array([ 0.18593271, -0.4085306 ])"
2078,1039,"array([ 0.2167904 , -0.34460597])"
2079,871,"array([ 0.19595484, -0.35334292])"
2080,2102,"array([ 0.21804281, -0.35985268])"
2081,5263,"array([ 0.17170444, -0.34202588])"
2082,2157,"array([ 0.19219853, -0.34462818])"
2083,2800,"array([ 0.24574541, -0.33291266])"
2084,4404,"array([ 0.16963805, -0.378136  ])"
2085,1954,"array([ 0.21130351, -0.36041723])"
2086,5189,"array([ 0.19667561, -0.32965316])"
2087,2547,"array([ 0.20886028, -0.32528011])"
2088,3739,"array([ 0.14977495, -0.33997462])"
2089,5368,"array([ 0.22834708, -0.35514274])"
2090,2376,"array([ 0.19528842, -0.36512853])"
2091,1795,"array([ 0.2194221 , -0.41001503])"
2092,617,"array([ 0.21846937, -0.33248438])"
2093,822,"array([ 0.18468264, -0.33271661])"
2094,3591,"array([ 0.19865643, -0.36183031])"
2095,1885,"array([ 0.21597009, -0.35141985])"
2096,1631,"array([ 0.2121662 , -0.35070361])"
2097,4248,"array([ 0.21220113, -0.42085531])"
2098,811,"array([ 0.15714165, -0.3355426 ])"
2099,1257,"array([ 0.15594206, -0.34612929])"
2100,2441,"array([ 0.23092227, -0.33827576])"
2101,1450,"array([ 0.20391397, -0.36233374])"
2102,4258,"array([ 0.19479525, -0.34853985])"
2103,4864,"array([ 0.21786412, -0.35015222])"
2104,1895,"array([ 0.19315741, -0.34129444])"
2105,3944,"array([ 0.20046965, -0.37383446])"
2106,4425,"array([ 0.20924216, -0.38765694])"
2107,1174,"array([ 0.21256966, -0.34400464])"
2108,550,"array([ 0.21326436, -0.3617808 ])"
2109,4949,"array([ 0.21637703, -0.36850564])"
2110,4026,"array([ 0.18006553, -0.36315979])"
2111,3870,"array([ 0.19683829, -0.34972554])"
2112,5480,"array([ 0.20183622, -0.35709726])"
2113,4785,"array([ 0.18610077, -0.34018293])"
2114,3181,"array([ 0.2307995 , -0.35126373])"
2115,1477,"array([ 0.20119916, -0.34297757])"
2116,2237,"array([ 0.22437787, -0.36394196])"
2117,1277,"array([ 0.15386562, -0.36790838])"
2118,4518,"array([ 0.21833371, -0.3342346 ])"
2119,661,"array([ 0.20141997, -0.36002926])"
2120,743,"array([ 0.17407055, -0.3420995 ])"
2121,581,"array([ 0.19663427, -0.38118965])"
2122,4792,"array([ 0.18999558, -0.36757258])"
2123,376,"array([ 0.20105304, -0.37201696])"
2124,4793,"array([ 0.19415677, -0.36793734])"
2125,2330,"array([ 0.20296383, -0.36093806])"
2126,1665,"array([ 0.21808012, -0.36554095])"
2127,4041,"array([ 0.20318918, -0.33464611])"
2128,4616,"array([ 0.21659871, -0.38765412])"
2129,388,"array([ 0.21463903, -0.39184764])"
2130,1756,"array([ 0.20676032, -0.32315747])"
2131,742,"array([ 0.20699592, -0.3306719 ])"
2132,2588,"array([ 0.20725695, -0.37829788])"
2133,494,"array([ 0.20820626, -0.37206807])"
2134,757,"array([ 0.18832024, -0.37979732])"
2135,5146,"array([ 0.20432405, -0.34272047])"
2136,398,"array([ 0.18099665, -0.33124372])"
2137,2759,"array([ 0.20859087, -0.32932289])"
2138,4766,"array([ 0.2356382 , -0.34849959])"
2139,2860,"array([ 0.18538546, -0.35128439])"
2140,3736,"array([ 0.19333649, -0.39344636])"
2141,4465,"array([ 0.20551422, -0.32126055])"
2142,595,"array([ 0.24415273, -0.34502719])"
2143,211,"array([ 0.21191755, -0.35711146])"
2144,3826,"array([ 0.20596282, -0.34933735])"
2145,5314,"array([ 0.22632412, -0.37092931])"
2146,679,"array([ 0.22142391, -0.41728328])"
2147,2443,"array([ 0.24726189, -0.3599707 ])"
2148,1414,"array([ 0.19540175, -0.33679016])"
2149,2788,"array([ 0.17649396, -0.37568977])"
2150,4393,"array([ 0.18854522, -0.37038615])"
2151,3190,"array([ 0.21381823, -0.33834321])"
2152,94,"array([-0.04431567, -0.58784312])"
2153,3066,"array([-0.03931711, -0.57094963])"
2154,2211,"array([-0.04573731, -0.58171271])"
2155,3090,"array([-0.08453012, -0.5815391 ])"
2156,3092,"array([-0.04611855, -0.6059637 ])"
2157,3666,"array([-0.05378802, -0.596384  ])"
2158,2761,"array([-0.05429819, -0.58928458])"
2159,2313,"array([-0.03066776, -0.60263786])"
2160,2610,"array([-0.03232015, -0.57062518])"
2161,95,"array([ 0.23257015, -0.28642843])"
2162,3099,"array([ 0.20249836, -0.30534291])"
2163,2042,"array([ 0.23075353, -0.3275465 ])"
2164,1016,"array([ 0.20506172, -0.27314218])"
2165,2630,"array([ 0.24177996, -0.29158381])"
2166,473,"array([ 0.18808947, -0.30935339])"
2167,96,"array([ 0.10963696, -0.31808559])"
2168,4368,"array([ 0.12058178, -0.30980034])"
2169,5008,"array([ 0.11281364, -0.29910902])"
2170,5173,"array([ 0.12698246, -0.3140814 ])"
2171,1713,"array([ 0.10753511, -0.33257388])"
2172,3828,"array([ 0.15660218, -0.30450416])"
2173,1044,"array([ 0.13951871, -0.30298385])"
2174,5125,"array([ 0.10044247, -0.30214877])"
2175,2369,"array([ 0.11497488, -0.30922287])"
2176,2106,"array([ 0.10003995, -0.31697331])"
2177,3640,"array([ 0.13801842, -0.32385231])"
2178,4206,"array([ 0.15009774, -0.301655  ])"
2179,3374,"array([ 0.11301699, -0.30181477])"
2180,4235,"array([ 0.10857062, -0.30895167])"
2181,3420,"array([ 0.13486431, -0.28773819])"
2182,4472,"array([ 0.13057792, -0.30598643])"
2183,4554,"array([ 0.19956589, -0.37760716])"
2184,1996,"array([ 0.19167925, -0.39913855])"
2185,4012,"array([ 0.2024011 , -0.34978634])"
2186,2121,"array([ 0.2088587, -0.3460837])"
2187,2813,"array([ 0.18628493, -0.34800585])"
2188,937,"array([ 0.20901613, -0.34913094])"
2189,2470,"array([ 0.18577016, -0.34208351])"
2190,2528,"array([ 0.24978599, -0.34213658])"
2191,456,"array([ 0.17069011, -0.3638445 ])"
2192,3653,"array([ 0.23131026, -0.39084773])"
2193,4064,"array([ 0.21769778, -0.30167285])"
2194,4210,"array([ 0.20557076, -0.25408086])"
2195,1102,"array([ 0.20073493, -0.30954062])"
2196,1430,"array([ 0.19182999, -0.30122618])"
2197,1869,"array([ 0.19747389, -0.31668896])"
2198,3412,"array([ 0.2505774 , -0.37051156])"
2199,3530,"array([ 0.24317253, -0.38138581])"
2200,3523,"array([ 0.27446007, -0.37125961])"
2201,2529,"array([ 0.24109665, -0.37556824])"
2202,3001,"array([ 0.19657919, -0.40840239])"
2203,4154,"array([ 0.21049712, -0.33287439])"
2204,5494,"array([ 0.21549429, -0.35468928])"
2205,1566,"array([ 0.22888296, -0.33551394])"
2206,5454,"array([ 0.20775933, -0.35061032])"
2207,3261,"array([ 0.21640682, -0.31105057])"
2208,2192,"array([ 0.23156491, -0.35538547])"
2209,4327,"array([ 0.21167155, -0.36297675])"
2210,5000,"array([ 0.19424639, -0.36962575])"
2211,722,"array([ 0.14597906, -0.39973299])"
2212,360,"array([ 0.16020829, -0.32992007])"
2213,3476,"array([ 0.19093757, -0.37849369])"
2214,101,"array([ 0.20773335, -0.27527589])"
2215,642,"array([ 0.21740217, -0.29401068])"
2216,1349,"array([ 0.19668654, -0.29393555])"
2217,1595,"array([ 0.17129769, -0.29697161])"
2218,4734,"array([ 0.20338693, -0.29426358])"
2219,1160,"array([ 0.1966479, -0.3153281])"
2220,2629,"array([ 0.2030433, -0.2917226])"
2221,5303,"array([ 0.19849791, -0.31092217])"
2222,3280,"array([ 0.21081154, -0.27656888])"
2223,102,"array([ 0.09309479, -0.29734394])"
2224,498,"array([ 0.12770815, -0.26774169])"
2225,3916,"array([ 0.09782637, -0.29770086])"
2226,4021,"array([ 0.11349024, -0.32440544])"
2227,4694,"array([ 0.12496828, -0.31308668])"
2228,3049,"array([ 0.11613855, -0.31910426])"
2229,1222,"array([ 0.12589171, -0.31939066])"
2230,103,"array([ 0.17229021, -0.4972041 ])"
2231,2586,"array([ 0.15665158, -0.49447772])"
2232,3004,"array([ 0.1614675 , -0.51758295])"
2233,2166,"array([ 0.16011549, -0.4827862 ])"
2234,4159,"array([ 0.20120498, -0.49682473])"
2235,1973,"array([ 0.16921434, -0.49610692])"
2236,3221,"array([ 0.18428585, -0.51145605])"
2237,4094,"array([ 0.19293424, -0.49536825])"
2238,1810,"array([ 0.18280396, -0.50000531])"
2239,159,"array([ 0.18145274, -0.50478224])"
2240,2687,"array([ 0.18088862, -0.50094037])"
2241,3995,"array([ 0.16023168, -0.49826095])"
2242,682,"array([ 0.17789927, -0.50635143])"
2243,1590,"array([ 0.17053611, -0.47895819])"
2244,4483,"array([ 0.15044708, -0.49926434])"
2245,2282,"array([ 0.16409535, -0.50075995])"
2246,2359,"array([ 0.17555766, -0.5173201 ])"
2247,3465,"array([ 0.14565771, -0.48506515])"
2248,3895,"array([ 0.18390751, -0.49692115])"
2249,1617,"array([ 0.17648234, -0.48471376])"
2250,4032,"array([ 0.14740941, -0.49873135])"
2251,3017,"array([ 0.17578956, -0.50459032])"
2252,1958,"array([ 0.17454534, -0.47530889])"
2253,3506,"array([ 0.20278434, -0.49021421])"
2254,331,"array([ 0.1856657, -0.4941938])"
2255,3923,"array([ 0.18921871, -0.48545776])"
2256,2742,"array([ 0.19636394, -0.49555583])"
2257,1823,"array([ 0.16224871, -0.49739511])"
2258,904,"array([ 0.18819269, -0.50058666])"
2259,2500,"array([ 0.18343027, -0.49142166])"
2260,1730,"array([ 0.17871659, -0.48247415])"
2261,4215,"array([ 0.15933705, -0.50575085])"
2262,2482,"array([ 0.13783658, -0.50636607])"
2263,1203,"array([ 0.17511656, -0.49737527])"
2264,2375,"array([ 0.17659169, -0.49519053])"
2265,171,"array([ 0.16824526, -0.49351763])"
2266,829,"array([ 0.17473998, -0.51412666])"
2267,4068,"array([ 0.16654604, -0.50017495])"
2268,3587,"array([ 0.1740055, -0.4882603])"
2269,5323,"array([ 0.17839787, -0.50008861])"
2270,3127,"array([ 0.1797496 , -0.51179381])"
2271,4151,"array([ 0.17475697, -0.50167999])"
2272,5333,"array([ 0.16563844, -0.35635415])"
2273,5337,"array([ 0.11234144, -0.40400169])"
2274,4445,"array([ 0.18160872, -0.36409796])"
2275,1934,"array([ 0.13483755, -0.41941913])"
2276,1226,"array([ 0.12930238, -0.32133049])"
2277,5097,"array([ 0.20400424, -0.38182017])"
2278,4308,"array([ 0.16539303, -0.38251402])"
2279,1159,"array([ 0.16868642, -0.38447842])"
2280,5137,"array([ 0.17012667, -0.3853142 ])"
2281,2241,"array([ 0.21843107, -0.34818413])"
2282,4690,"array([ 0.16712238, -0.41417324])"
2283,4238,"array([ 0.16333689, -0.39460123])"
2284,4913,"array([ 0.17272979, -0.38922706])"
2285,106,"array([ 0.09889592, -0.37450007])"
2286,3975,"array([ 0.10979183, -0.37659605])"
2287,4686,"array([ 0.10845156, -0.38101273])"
2288,5027,"array([ 0.11552282, -0.37938181])"
2289,4185,"array([ 0.10369375, -0.37255106])"
2290,180,"array([ 0.0956714 , -0.38290566])"
2291,177,"array([ 0.22240698, -0.35680727])"
2292,299,"array([ 0.23275059, -0.37032007])"
2293,580,"array([ 0.20163801, -0.37600396])"
2294,2389,"array([ 0.20344695, -0.32529233])"
2295,3704,"array([ 0.21632244, -0.37533601])"
2296,1678,"array([ 0.22498299, -0.38325274])"
2297,839,"array([ 0.24047727, -0.4021728 ])"
2298,3921,"array([ 0.2107217 , -0.37367416])"
2299,4978,"array([ 0.2124483 , -0.37001493])"
2300,3777,"array([ 0.19751163, -0.37303497])"
2301,1913,"array([ 0.22014419, -0.38450216])"
2302,5322,"array([ 0.20633933, -0.37249988])"
2303,680,"array([ 0.23044247, -0.38383518])"
2304,2445,"array([ 0.22636604, -0.38907215])"
2305,2400,"array([ 0.20957679, -0.36319474])"
2306,3608,"array([ 0.22488619, -0.3962685 ])"
2307,3314,"array([ 0.213029  , -0.37872794])"
2308,4822,"array([ 0.21856728, -0.38372546])"
2309,2872,"array([ 0.18175616, -0.37067305])"
2310,108,"array([ 0.17588085, -0.26777356])"
2311,5479,"array([ 0.19604968, -0.2582097 ])"
2312,616,"array([ 0.15363278, -0.3167444 ])"
2313,2046,"array([ 0.12616399, -0.29979299])"
2314,5481,"array([ 0.15147175, -0.3214333 ])"
2315,4194,"array([ 0.18404347, -0.23915295])"
2316,4186,"array([ 0.16512117, -0.28047771])"
2317,560,"array([ 0.17086122, -0.28149044])"
2318,1843,"array([ 0.19590558, -0.24266481])"
2319,2621,"array([ 0.17654756, -0.2898019 ])"
2320,5167,"array([ 0.17259087, -0.24690033])"
2321,3603,"array([ 0.20059297, -0.27793573])"
